,location,make_year,brand,model,price,km_driven,fuel_type,transmission,registration_year,insurance_type,no_of_seats,ownership,power,cc,mileage
7791,chandigarh,2020,Volvo,XC60,4400000,35000,Diesel,  Automatic,2020,Expired,5,Second Owner,231.78,1969.0,14.0
7792,chandigarh,2017,Toyota,Corolla,1195000,65000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,138.03,1798.0,14.28
7793,chandigarh,2019,Volvo,S90,2600000,99500,Diesel,  Automatic,2019,Comprehensive,5,First Owner,190.0,1969.0,14.0
7794,chandigarh,2015,Toyota,Camry,1400000,55000,Petrol,  Automatic,2015,Expired,5,First Owner,157.7,2494.0,19.16
7795,chandigarh,2017,Mercedes-Benz,S-Class,4290000,55000,Diesel,  Automatic,2017,Comprehensive,5,First Owner,281.61,2925.0,14.0
7796,chandigarh,2016,Mercedes-Benz,S-Class,7900000,24100,Petrol,  Automatic,2016,Expired,4,First Owner,459.0,4663.0,14.0
7797,chandigarh,2023,Mercedes-Benz,E-Class,6400000,16000,Petrol,  Automatic,2023,Comprehensive,5,First Owner,194.44,1991.0,14.0
7798,chandigarh,2021,BMW,5,5500000,25000,Petrol,  Automatic,2021,Zero Dep,5,First Owner,248.08,1998.0,14.82
7799,chandigarh,2022,Audi,Q5,5200000,8000,Petrol,  Automatic,2022,Comprehensive,5,First Owner,245.59,1984.0,14.0
7800,chandigarh,2018,BMW,X1,2290000,66000,Diesel,  Automatic,2018,Comprehensive,5,Second Owner,188.0,1995.0,20.68
7801,chandigarh,2023,Mini,Cooper,3800000,5001,Electric,  Automatic,2023,Comprehensive,4,First Owner,181.03,0.1,20.0
7802,chandigarh,2022,Mercedes-Benz,AMG,6500000,18000,Petrol,  Automatic,2022,Zero Dep,5,Second Owner,384.87,2996.0,14.0
7803,chandigarh,2023,Porsche,Cayenne,15300000,9100,Petrol,  Automatic,2023,Expired,4,First Owner,335.0,2995.0,14.0
7804,chandigarh,2022,Mercedes-Benz,GLS,12000000,28300,Petrol,  Automatic,2022,Comprehensive,7,First Owner,362.07,2999.0,14.0
7805,chandigarh,2017,Audi,Q3,1889999,47000,Diesel,  Manual,2017,Comprehensive,5,Second Owner,138.13,1968.0,14.0
7806,chandigarh,2017,Audi,Q3,1889999,48000,Diesel,  Manual,2017,Comprehensive,5,Second Owner,138.13,1968.0,14.0
7807,chandigarh,2022,Land,Rover,10200000,29000,Petrol,  Automatic,2022,Comprehensive,5,First Owner,296.0,1997.0,14.0
7808,chandigarh,2019,Mercedes-Benz,C-Class,3390000,29000,Petrol,  Automatic,2019,Comprehensive,5,Second Owner,201.15,1950.0,14.0
7809,chandigarh,2020,BMW,X5,6500000,38000,Petrol,  Automatic,2020,Comprehensive,5,First Owner,335.26,2998.0,14.0
7810,chandigarh,2017,Mercedes-Benz,GLC,3390000,78000,Diesel,  Automatic,2017,Comprehensive,5,First Owner,170.0,2143.0,14.0
7811,chandigarh,2017,Mercedes-Benz,GLC,3390000,79000,Diesel,  Automatic,2017,Comprehensive,5,First Owner,170.0,2143.0,14.0
7812,chandigarh,2016,Mercedes-Benz,GLE,3390000,98000,Diesel,  Automatic,2016,Comprehensive,5,First Owner,201.15,2143.0,17.9
7813,chandigarh,2021,Mercedes-Benz,C-Class,3700000,28000,Petrol,  Automatic,2021,Zero Dep,5,First Owner,201.15,1950.0,14.0
7814,chandigarh,2024,Mercedes-Benz,C-Class,5500000,3000,Petrol,  Automatic,2024,Comprehensive,5,First Owner,201.15,1496.0,18.0
7815,chandigarh,2021,Land,Rover,10600000,12000,Petrol,  Automatic,2021,Comprehensive,5,First Owner,296.0,1997.0,14.0
7816,chandigarh,2016,BMW,7,3890000,40000,Diesel,  Automatic,2016,Comprehensive,5,Second Owner,261.49,2993.0,14.0
7817,chandigarh,2015,Bentley,Continental,10300000,29000,Petrol,  Automatic,2015,Comprehensive,4,Third Owner,626.0,5998.0,14.0
7818,chandigarh,2023,Mercedes-Benz,C-Class,5000000,28000,Petrol,  Automatic,2023,Comprehensive,5,First Owner,201.15,1496.0,18.0
7819,chandigarh,2021,Hyundai,Venue,925000,27000,Petrol,  Manual,2021,Comprehensive,5,First Owner,118.35,998.0,18.0
7820,chandigarh,2014,Mercedes-Benz,E-Class,1889999,58000,Petrol,  Automatic,2014,Comprehensive,5,First Owner,184.0,1991.0,14.0
7821,chandigarh,2018,BMW,X1,2290000,66000,Diesel,  Automatic,2018,Comprehensive,5,Second Owner,188.0,1995.0,20.68
7822,chandigarh,2017,Land,Rover,3490000,70000,Petrol,  Automatic,2017,Comprehensive,5,Second Owner,177.0,1999.0,14.0
7823,chandigarh,2016,Mercedes-Benz,S-Class,3890000,60000,Diesel,  Automatic,2016,Comprehensive,5,First Owner,281.61,2925.0,14.0
7824,chandigarh,2015,Land,Rover,1989999,69000,Diesel,  Automatic,2015,Comprehensive,5,Second Owner,147.5,1999.0,14.0
7825,chandigarh,2022,BMW,2,3375000,19200,Petrol,  Automatic,2022,Comprehensive,5,First Owner,189.08,1998.0,14.82
7826,chandigarh,2023,Mercedes-Benz,GLS,12000000,9300,Diesel,  Automatic,2023,Third Party,7,First Owner,325.86,2925.0,14.0
7827,chandigarh,2023,MG,Astor,1250000,14000,Petrol,  Automatic,2023,Third Party,5,First Owner,138.08,1349.0,14.34
7828,chandigarh,2018,BMW,X3,3690000,34000,Diesel,  Automatic,2018,Comprehensive,5,Second Owner,187.7,1995.0,14.0
7829,chandigarh,2024,Land,Rover,13300000,2600,Petrol,  Automatic,2024,Comprehensive,5,First Owner,296.0,1997.0,14.0
7830,chandigarh,2022,BMW,3,6300000,600,Petrol,  Automatic,2022,Comprehensive,5,First Owner,382.19,2998.0,14.0
7831,chandigarh,2016,Jaguar,XJ,4190000,22000,Petrol,  Automatic,2016,Comprehensive,5,First Owner,237.4,1999.0,14.0
7832,chandigarh,2015,BMW,X5,2790000,98000,Diesel,  Automatic,2015,Comprehensive,5,First Owner,258.0,2993.0,14.0
7833,chandigarh,2017,Mercedes-Benz,CLA,2089999,47000,Diesel,  Automatic,2017,Comprehensive,5,Second Owner,136.0,2143.0,14.0
7834,chandigarh,2018,BMW,X3,2690000,72000,Diesel,  Automatic,2018,Comprehensive,5,First Owner,187.7,1995.0,14.0
7835,chandigarh,2017,Hyundai,Verna,755000,89000,Diesel,  Automatic,2017,Comprehensive,5,First Owner,126.2,1582.0,22.0
7836,chandigarh,2021,BMW,6,5900000,20700,Petrol,  Automatic,2021,Comprehensive,4,First Owner,254.79,1998.0,14.0
7837,chandigarh,2021,Volvo,XC,7400000,29000,Diesel,  Automatic,2021,Expired,7,First Owner,235.0,1969.0,17.2
7838,chandigarh,2016,Maruti,Vitara,675000,75000,Diesel,  Manual,2016,Comprehensive,5,First Owner,88.5,1248.0,24.3
7839,chandigarh,2023,Land,Rover,8000000,11000,Petrol,  Automatic,2023,Comprehensive,5,First Owner,246.74,1997.0,14.0
7840,chandigarh,2019,Jaguar,F-Pace,3790000,65000,Diesel,  Automatic,2019,Comprehensive,5,Second Owner,177.0,1999.0,16.38
7841,chandigarh,2018,BMW,5,3790000,61000,Petrol,  Automatic,2018,Comprehensive,5,Second Owner,252.0,1998.0,14.0
7842,chandigarh,2018,Audi,Q5,3790000,60000,Petrol,  Automatic,2018,Comprehensive,5,Second Owner,248.0,1984.0,14.0
7843,chandigarh,2015,Land,Rover,1989999,68000,Diesel,  Automatic,2015,Comprehensive,5,Second Owner,147.5,1999.0,14.0
7844,chandigarh,2016,BMW,5,2490000,54000,Petrol,  Automatic,2016,Comprehensive,5,First Owner,184.0,1997.0,14.0
7845,chandigarh,2018,BMW,5,3390000,39000,Diesel,  Automatic,2018,Comprehensive,5,First Owner,187.74,1995.0,14.0
7846,chandigarh,2021,Land,Rover,9700000,52000,Petrol,  Automatic,2021,Third Party,5,First Owner,296.0,1997.0,14.0
7847,chandigarh,2020,BMW,5,4200000,12000,Diesel,  Automatic,2020,Expired,5,First Owner,187.74,1995.0,14.0
7848,chandigarh,2017,Honda,City,550000,65000,Petrol,  Automatic,2017,Comprehensive,5,Third Owner,117.3,1497.0,18.0
7849,chandigarh,2023,BMW,6,6850000,7001,Petrol,  Automatic,2023,Comprehensive,4,First Owner,254.79,1998.0,14.0
7850,chandigarh,2016,Mercedes-Benz,C-Class,2590000,66000,Petrol,  Automatic,2016,Comprehensive,5,Second Owner,186.0,1796.0,14.0
7851,chandigarh,2024,Mercedes-Benz,E-Class,6900000,5700,Petrol,  Automatic,2024,Zero Dep,5,First Owner,194.44,1991.0,14.0
7852,chandigarh,2018,Mercedes-Benz,GLA,2390000,35000,Petrol,  Automatic,2018,Comprehensive,5,Second Owner,183.0,1991.0,14.0
7853,chandigarh,2013,Audi,Q7,1390000,69000,Diesel,  Automatic,2013,Comprehensive,7,Second Owner,241.4,2967.0,14.0
7854,chandigarh,2014,Jaguar,XF,1689999,47000,Diesel,  Automatic,2014,Comprehensive,5,First Owner,270.9,2993.0,14.0
7855,chandigarh,2015,Land,Rover,2290000,71000,Diesel,  Automatic,2015,Comprehensive,5,First Owner,187.7,2179.0,14.0
7856,chandigarh,2022,Mercedes-Benz,GLA,4000000,19000,Petrol,  Automatic,2022,Comprehensive,5,First Owner,160.92,1332.0,18.0
7857,chandigarh,2025,Land,Rover,16500000,9000,Petrol,  Automatic,2025,Comprehensive,5,First Owner,394.0,2997.0,14.0
7858,chandigarh,2014,Honda,City,525000,80000,Diesel,  Manual,2014,Comprehensive,5,First Owner,98.6,1498.0,25.1
7859,chandigarh,2015,Land,Rover,2290000,69000,Diesel,  Automatic,2015,Comprehensive,5,First Owner,187.7,2179.0,14.0
7860,chandigarh,2015,Audi,A6,1490000,54000,Diesel,  Automatic,2015,Comprehensive,5,Second Owner,174.33,1968.0,14.0
7861,chandigarh,2021,Hyundai,Creta,1165000,85000,Diesel,  Manual,2021,Comprehensive,5,First Owner,113.98,1493.0,18.0
7862,chandigarh,2024,Mercedes-Benz,EQA,5500000,800,Electric,  Automatic,2024,Comprehensive,5,First Owner,188.0,0.1,20.0
7863,chandigarh,2016,Ford,Ecosport,490000,80000,Diesel,  Manual,2017,Expired,5,First Owner,98.59,1498.0,22.77
7864,chandigarh,2024,Land,Rover,13100000,800,Petrol,  Automatic,2024,Comprehensive,5,First Owner,296.0,1997.0,14.0
7865,chandigarh,2020,Mahindra,XUV500,1135000,71000,Diesel,  Manual,2020,Comprehensive,7,First Owner,152.87,2179.0,15.1
7866,chandigarh,2022,Maruti,Swift,699000,33000,Petrol,  Automatic,2023,Comprehensive,5,First Owner,88.5,1197.0,22.56
7867,chandigarh,2019,Maruti,XL6,795000,70000,Petrol,  Manual,2019,Expired,6,First Owner,103.2,1462.0,19.01
7868,chandigarh,2022,Hyundai,Venue,1075000,25000,Petrol,  Manual,2022,Comprehensive,5,First Owner,118.35,998.0,18.0
7869,chandigarh,2018,Audi,Q3,2190000,25000,Diesel,  Automatic,2018,Expired,5,First Owner,181.0,1968.0,14.0
7870,chandigarh,2015,Hyundai,i20,445000,98000,Diesel,  Manual,2015,Expired,5,First Owner,88.73,1396.0,21.19
7871,chandigarh,2021,Audi,A4,3190000,9300,Petrol,  Automatic,2021,Expired,5,First Owner,187.74,1998.0,14.0
7872,chandigarh,2019,BMW,5,3525000,41000,Diesel,  Automatic,2019,Comprehensive,5,First Owner,187.74,1995.0,14.0
7873,chandigarh,2019,Ford,Endeavour,3200000,39300,Diesel,  Automatic,2019,Expired,7,First Owner,197.0,3198.0,10.91
7874,chandigarh,2018,Maruti,Baleno,695000,40000,Petrol,  Manual,2018,Comprehensive,5,First Owner,83.1,1197.0,21.4
7875,chandigarh,2014,Mahindra,XUV500,550000,82000,Diesel,  Manual,2014,Expired,7,First Owner,140.0,2179.0,15.1
7876,chandigarh,2015,Hyundai,i20,475000,85600,Diesel,  Manual,2015,Third Party,5,Second Owner,88.73,1396.0,22.54
7877,chandigarh,2015,Hyundai,Creta,745000,82000,Diesel,  Automatic,2015,Third Party,5,Second Owner,126.2,1582.0,17.6
7878,chandigarh,2019,Hyundai,Tucson,1275000,85000,Petrol,  Automatic,2019,Comprehensive,5,First Owner,152.88,1999.0,12.95
7879,chandigarh,2013,Audi,A4,875000,75000,Diesel,  Automatic,2013,Comprehensive,5,Second Owner,174.33,1968.0,17.11
7880,chandigarh,2015,Audi,Q3,1290000,85000,Diesel,  Automatic,2015,Comprehensive,5,First Owner,174.33,1968.0,14.0
7881,chandigarh,2011,Skoda,Superb,375000,90000,Diesel,  Manual,2011,Expired,5,Second Owner,138.1,1968.0,17.2
7882,chandigarh,2015,Mercedes-Benz,E-Class,2000000,49000,Petrol,  Automatic,2015,Comprehensive,5,First Owner,184.0,1991.0,14.0
7883,chandigarh,2021,Kia,Seltos,1700000,28000,Diesel,  Automatic,2021,Expired,5,First Owner,113.43,1493.0,18.0
7884,chandigarh,2019,Renault,KWID,350000,68000,Petrol,  Manual,2019,Comprehensive,5,First Owner,53.3,799.0,25.17
7885,chandigarh,2019,Maruti,Baleno,655000,20000,Petrol,  Manual,2019,Expired,5,First Owner,81.8,1197.0,21.01
7886,chandigarh,2023,Kia,Seltos,2050000,17000,Petrol,  Automatic,2023,Comprehensive,5,First Owner,157.81,1482.0,17.9
7887,chandigarh,2020,Toyota,Innova,1745000,28000,Diesel,  Manual,2020,Comprehensive,7,First Owner,147.51,2393.0,14.0
7889,chandigarh,2017,Maruti,Celerio,425000,37000,Petrol,  Manual,2018,Third Party,5,First Owner,67.04,998.0,23.1
7890,chandigarh,2018,Maruti,Vitara,799000,66000,Diesel,  Automatic,2018,Comprehensive,5,First Owner,88.5,1248.0,24.3
7891,chandigarh,2018,Honda,City,775000,96000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,117.6,1497.0,18.0
7892,chandigarh,2019,Hyundai,Creta,875000,76000,Petrol,  Manual,2019,Comprehensive,5,First Owner,121.3,1591.0,13.0
7893,chandigarh,2015,Honda,City,484999,86000,Diesel,  Manual,2015,Third Party,5,Second Owner,98.6,1498.0,26.0
7894,chandigarh,2017,Ford,Endeavour,1695000,72000,Diesel,  Automatic,2017,Comprehensive,7,First Owner,197.0,3198.0,10.91
7895,chandigarh,2018,Volvo,XC40,2250000,54000,Diesel,  Automatic,2018,Third Party,5,First Owner,190.0,1969.0,14.0
7896,chandigarh,2017,Volkswagen,Vento,595000,85000,Petrol,  Automatic,2017,Comprehensive,5,First Owner,103.5,1197.0,18.19
7897,chandigarh,2019,Toyota,Innova,1789999,56000,Diesel,  Automatic,2019,Comprehensive,8,First Owner,171.5,2755.0,14.0
7898,chandigarh,2017,Audi,Q5,2150000,35000,Diesel,  Automatic,2017,Expired,5,First Owner,174.3,1968.0,14.0
7899,chandigarh,2015,Volkswagen,Vento,495000,70000,Diesel,  Manual,2016,Comprehensive,5,First Owner,108.6,1498.0,22.27
7900,chandigarh,2021,Kia,Sonet,1055000,35000,Petrol,  Manual,2021,Comprehensive,5,First Owner,118.36,998.0,18.2
7901,chandigarh,2020,Toyota,Innova,1739999,32000,Diesel,  Manual,2020,Comprehensive,7,First Owner,147.51,2393.0,14.0
7902,chandigarh,2020,MG,Hector,1425000,35000,Petrol,  Automatic,2020,Comprehensive,6,First Owner,141.0,1451.0,11.67
7903,chandigarh,2018,Honda,City,675000,56000,Petrol,  Manual,2018,Comprehensive,5,First Owner,117.6,1497.0,17.4
7904,chandigarh,2014,Mahindra,Scorpio,499000,125000,Diesel,  Manual,2014,Comprehensive,7,Second Owner,120.0,2179.0,12.05
7905,chandigarh,2012,Hyundai,i10,235000,66000,Petrol,  Manual,2012,Third Party,5,Second Owner,78.9,1197.0,20.36
7906,chandigarh,2010,Honda,New,325000,98000,Petrol,  Manual,2011,Expired,5,First Owner,177.6,2354.0,12.8
7907,chandigarh,2014,Honda,City,440000,84000,Petrol,  Manual,2014,Expired,5,Second Owner,117.3,1497.0,17.4
7908,chandigarh,2016,Mercedes-Benz,GLA,1200000,68000,Petrol,  Automatic,2016,Third Party,5,Third Owner,375.0,1991.0,14.0
7909,chandigarh,2017,Audi,Q3,2150000,44600,Petrol,  Automatic,2017,Comprehensive,5,First Owner,147.51,1395.0,18.0
7910,chandigarh,2014,Maruti,Ciaz,425000,81000,Diesel,  Manual,2014,Third Party,5,First Owner,88.5,1248.0,26.21
7911,chandigarh,2017,Maruti,Swift,625000,25000,Petrol,  Manual,2017,Comprehensive,5,First Owner,81.8,1197.0,21.21
7913,chandigarh,2021,Hyundai,Grand,675000,50000,CNG,  Manual,2021,Comprehensive,5,First Owner,68.05,1197.0,18.0
7914,chandigarh,2022,Tata,Harrier,1695000,21000,Diesel,  Manual,2022,Comprehensive,5,First Owner,167.67,1956.0,16.35
7915,chandigarh,2018,Hyundai,i20,625000,65000,Diesel,  Manual,2019,Comprehensive,5,First Owner,88.73,1396.0,22.54
7916,chandigarh,2018,Mercedes-Benz,GLC,2850000,39000,Diesel,  Automatic,2018,Expired,5,Second Owner,170.0,2143.0,14.0
7917,chandigarh,2022,Tata,Safari,1864999,71000,Diesel,  Automatic,2022,Comprehensive,7,First Owner,167.67,1956.0,14.08
7918,chandigarh,2017,Ford,Mustang,7900000,14000,Petrol,  Automatic,2017,Expired,4,First Owner,395.0,4951.0,13.0
7919,chandigarh,2016,Audi,A8,3990000,25800,Petrol,  Automatic,2016,Expired,4,Second Owner,429.12,3993.0,16.39
7920,chandigarh,2017,Audi,Q7,3850000,59600,Petrol,  Automatic,2017,Expired,7,Second Owner,248.0,1984.0,13.55
7921,chandigarh,2017,Audi,Q7,4390000,58800,Petrol,  Automatic,2017,Comprehensive,7,First Owner,248.0,1984.0,13.55
7922,chandigarh,2016,Hyundai,Creta,725000,72000,Diesel,  Manual,2016,Comprehensive,5,First Owner,126.2,1582.0,19.67
7923,chandigarh,2017,Audi,A6,2280000,25100,Diesel,  Automatic,2018,Expired,5,First Owner,187.74,1968.0,18.53
7924,chandigarh,2018,Mahindra,XUV500,1044999,90000,Diesel,  Manual,2018,Comprehensive,7,First Owner,152.87,2179.0,15.1
7925,chandigarh,2015,Audi,A6,1480000,71000,Diesel,  Automatic,2016,Expired,5,First Owner,174.33,1968.0,14.0
7926,chandigarh,2022,Hyundai,Alcazar,1675000,30000,Diesel,  Automatic,2022,Comprehensive,6,First Owner,113.98,1493.0,18.1
7927,chandigarh,2019,Audi,Q5,3190000,32700,Diesel,  Automatic,2019,Expired,5,First Owner,188.0,1968.0,14.0
7928,chandigarh,2018,Hyundai,EON,445000,23000,Petrol,  Manual,2018,Comprehensive,5,First Owner,55.2,814.0,21.1
7929,chandigarh,2019,Mercedes-Benz,GLC,2590000,114200,Diesel,  Automatic,2019,Expired,5,First Owner,170.0,2143.0,14.0
7930,chandigarh,2021,Audi,A6,3990000,53000,Petrol,  Automatic,2021,Expired,5,First Owner,241.3,1984.0,14.11
7931,chandigarh,2014,Mercedes-Benz,C-Class,1190000,75000,Petrol,  Automatic,2014,Expired,5,First Owner,186.0,1796.0,14.0
7932,chandigarh,2017,Chevrolet,Cruze,500000,78000,Diesel,  Automatic,2017,Third Party,5,Second Owner,147.9,1991.0,18.1
7933,chandigarh,2010,Honda,Civic,275000,70000,Petrol,  Manual,2010,Comprehensive,5,First Owner,130.0,1799.0,13.5
7934,chandigarh,2010,Honda,City,238000,75000,Petrol,  Manual,2010,Third Party,5,Second Owner,119.76,1497.0,17.0
7935,chandigarh,2014,Audi,A4,890000,68000,Diesel,  Automatic,2015,Expired,5,First Owner,174.33,1968.0,17.11
7936,chandigarh,2019,Audi,Q3,2089999,60800,Diesel,  Automatic,2019,Expired,5,First Owner,181.0,1968.0,14.0
7937,chandigarh,2020,Maruti,Ciaz,844999,55000,Petrol,  Automatic,2020,Comprehensive,5,First Owner,103.25,1462.0,20.04
7938,chandigarh,2021,Honda,Amaze,675000,25000,Petrol,  Automatic,2021,Comprehensive,5,First Owner,88.76,1199.0,18.3
7939,chandigarh,2023,Hyundai,Verna,1475000,36000,Petrol,  Automatic,2023,Comprehensive,5,First Owner,157.57,1482.0,20.6
7940,chandigarh,2015,Hyundai,Grand,390000,65000,Petrol,  Manual,2015,Comprehensive,5,First Owner,82.0,1197.0,18.9
7941,chandigarh,2015,Audi,A3,990000,55000,Diesel,  Automatic,2015,Expired,5,Second Owner,143.0,1968.0,14.0
7942,chandigarh,2022,Mercedes-Benz,AMG,4690000,14950,Petrol,  Automatic,2022,Expired,5,First Owner,301.73,1991.0,14.0
7943,chandigarh,2022,Honda,City,1345000,16000,Petrol,  Automatic,2022,Comprehensive,5,First Owner,117.6,1497.0,18.0
7944,chandigarh,2016,Audi,Q3,1390000,59000,Diesel,  Automatic,2017,Expired,5,Second Owner,174.33,1968.0,14.0
7945,chandigarh,2019,Honda,Amaze,595000,50000,Petrol,  Manual,2019,Comprehensive,5,First Owner,88.76,1199.0,19.5
7946,chandigarh,2015,Toyota,Innova,795000,96000,Diesel,  Manual,2015,Comprehensive,8,First Owner,100.6,2494.0,14.0
7947,chandigarh,2013,BMW,X3,990000,49000,Diesel,  Automatic,2015,Expired,5,Second Owner,258.0,2993.0,14.0
7948,chandigarh,2017,Audi,Q3,1490000,31000,Diesel,  Automatic,2017,Expired,5,Second Owner,147.51,1968.0,14.0
7949,chandigarh,2015,Hyundai,Verna,565000,75000,Diesel,  Manual,2015,Comprehensive,5,Second Owner,126.2,1582.0,23.9
7950,chandigarh,2015,Audi,A6,890000,65000,Diesel,  Automatic,2015,Expired,5,First Owner,187.74,1968.0,18.53
7951,chandigarh,2021,Audi,Q5,3990000,55000,Petrol,  Automatic,2022,Expired,5,First Owner,245.59,1984.0,13.47
7952,chandigarh,2022,Skoda,Kushaq,1250000,36500,Petrol,  Automatic,2023,Expired,5,First Owner,147.51,1498.0,17.7
7953,chandigarh,2024,BMW,3,5900000,7400,Petrol,  Automatic,2024,Comprehensive,5,First Owner,254.79,1998.0,15.39
7954,chandigarh,2019,Hyundai,Venue,700000,54000,Petrol,  Manual,2019,Expired,5,First Owner,118.35,998.0,18.27
7955,chandigarh,2020,Renault,KWID,345000,59000,Petrol,  Manual,2020,Comprehensive,5,First Owner,53.3,799.0,25.17
7956,chandigarh,2021,Hyundai,i20,645000,59000,Petrol,  Manual,2021,Expired,5,First Owner,81.8,1197.0,21.0
7957,chandigarh,2013,Audi,A4,795000,75000,Diesel,  Automatic,2014,Expired,5,Second Owner,147.51,1968.0,16.55
7958,chandigarh,2020,Mahindra,XUV300,775000,50000,Petrol,  Manual,2020,Expired,5,First Owner,108.62,1197.0,16.82
7959,chandigarh,2021,Renault,KWID,395000,11000,Petrol,  Automatic,2021,Expired,5,First Owner,67.0,999.0,22.0
7960,chandigarh,2015,BMW,Z4,4690000,35000,Petrol,  Automatic,2015,Comprehensive,2,Third Owner,301.72,2979.0,14.0
7961,chandigarh,2020,Mercedes-Benz,C-Class,6800000,26000,Petrol,  Automatic,2020,Zero Dep,4,First Owner,345.98,1991.0,14.0
7962,chandigarh,2016,BMW,Z4,4900000,32600,Petrol,  Automatic,2016,Zero Dep,2,First Owner,301.72,2979.0,14.0
7963,jaipur,2022,Mercedes-Benz,AMG,8500000,22000,Petrol,  Automatic,2022,Comprehensive,5,First Owner,384.87,2996.0,14.0
7964,jaipur,2011,Hyundai,i10,229999,84000,Petrol,  Manual,2011,Comprehensive,5,First Owner,78.9,1197.0,20.36
7965,jaipur,2017,Honda,Amaze,409999,41164,Petrol,  Manual,2017,Expired,5,First Owner,88.76,1199.0,19.5
7966,jaipur,2017,Ford,Ecosport,675000,87000,Diesel,  Manual,2017,Comprehensive,5,First Owner,98.59,1498.0,22.77
7967,jaipur,2023,Audi,A6,5700000,17000,Petrol,  Automatic,2023,Comprehensive,5,First Owner,241.3,1984.0,14.11
7968,jaipur,2012,Toyota,Etios,330000,65000,Petrol,  Manual,2012,Comprehensive,5,First Owner,88.73,1496.0,17.6
7969,jaipur,2019,Maruti,Ciaz,740000,72148,Diesel,  Manual,2019,Zero Dep,5,First Owner,93.87,1498.0,26.82
7970,jaipur,2008,Honda,CR-V,300000,85000,Petrol,  Automatic,2008,Comprehensive,5,Second Owner,141.1,1997.0,13.1
7971,jaipur,2018,Audi,Q7,4600000,94000,Diesel,  Automatic,2018,Comprehensive,7,Second Owner,245.0,2967.0,14.75
7972,jaipur,2014,Volkswagen,Vento,400000,70000,Diesel,  Manual,2014,Expired,5,Second Owner,127.84,1598.0,20.5
7973,jaipur,2020,Kia,Seltos,1150000,80000,Diesel,  Manual,2020,Comprehensive,5,First Owner,113.43,1493.0,20.8
7974,jaipur,2014,Hyundai,Verna,459999,81000,Diesel,  Manual,2014,Expired,5,First Owner,126.32,1582.0,22.32
7975,jaipur,2021,Mercedes-Benz,GLA,3600000,17000,Petrol,  Automatic,2021,Comprehensive,5,First Owner,160.92,1332.0,18.0
7976,jaipur,2013,Audi,A4,1350000,93701,Diesel,  Automatic,2014,Expired,5,Second Owner,147.51,1968.0,16.55
7977,jaipur,2021,Tata,Harrier,1750000,60000,Diesel,  Manual,2021,Comprehensive,5,Second Owner,167.67,1956.0,16.35
7978,jaipur,2017,Volkswagen,Vento,699000,84000,Diesel,  Manual,2018,Comprehensive,5,First Owner,108.49,1498.0,20.64
7979,jaipur,2022,Mercedes-Benz,GLC,5600000,21000,Petrol,  Automatic,2022,Comprehensive,5,First Owner,197.0,1991.0,14.0
7980,jaipur,2017,Skoda,Rapid,595000,107000,Diesel,  Manual,2017,Expired,5,Second Owner,108.6,1498.0,21.13
7981,jaipur,2018,Volkswagen,Vento,625000,137000,Diesel,  Automatic,2018,Comprehensive,5,Second Owner,108.6,1498.0,22.15
7982,jaipur,2016,Toyota,Innova,1500000,186000,Diesel,  Automatic,2016,Comprehensive,7,First Owner,171.5,2755.0,14.0
7983,jaipur,2022,Mercedes-Benz,GLE,8500000,22000,Diesel,  Automatic,2022,Comprehensive,5,First Owner,241.38,1950.0,14.0
7984,jaipur,2013,Jaguar,XF,1725000,42000,Diesel,  Automatic,2013,Expired,5,First Owner,187.7,2179.0,14.0
7985,jaipur,2022,Volkswagen,Virtus,1050000,49834,Petrol,  Manual,2022,Comprehensive,5,First Owner,113.98,999.0,19.4
7986,jaipur,2013,Honda,Amaze,299000,78000,Diesel,  Manual,2013,Comprehensive,5,First Owner,98.6,1498.0,25.8
7987,jaipur,2021,Mercedes-Benz,A-Class,3500000,47000,Diesel,  Automatic,2021,Comprehensive,5,First Owner,160.92,1950.0,14.0
7988,jaipur,2022,BMW,3,5090000,22000,Diesel,  Automatic,2022,Comprehensive,5,First Owner,187.74,1995.0,14.0
7989,jaipur,2015,Honda,City,550000,79558,Petrol,  Manual,2015,Comprehensive,5,First Owner,117.3,1497.0,17.4
